omega1,theta0,theta_bar1,alpha3
4.961045801896329,14.904523197154953,16.00349111283983,0.6329386822568475
4.9371678622948565,14.915223227657242,16.60319949316708,-0.8144250564871043
4.93383104091149,14.639375954964791,16.81010547412397,-0.9836430874643398
4.9301672449096445,14.950297126934078,16.804261442856294,-0.03672412506952383
5.058474119964163,14.997654157615008,16.654913204049446,-0.09670471507029177
4.942269034773887,14.628161498878633,16.970112992895704,-0.5950685412293804
4.908901067679411,14.679276330903093,16.382009496656565,-0.7770956885449547
4.927862390346068,14.974388566742109,16.949004048375095,0.4560723580926578
5.035134568258043,14.682536035307457,16.99252171588172,0.21767919802148872
5.043609114274133,14.739159118437778,16.35776583599214,-0.5685345604113607
5.06268291910079,14.653712465465894,16.10403180043905,-0.6137716497935867
4.944315202812966,14.95311387064821,16.317397992457032,-0.0032223490358245233
5.047058087285876,14.680658736493621,16.688546613463068,0.4038425526818392
5.007295967191732,14.554682362627938,16.62968719603547,0.14715897911593667
5.042961365851651,14.66450716834927,16.682315894089346,0.29889479506678196
5.005353009543841,14.984035750320723,16.047468054225146,0.9895914649029878
4.921227986719095,14.708802985220089,16.405317852107,0.9282658106535884
4.93639009087902,14.90932921887724,16.522859621432747,-0.5194705899596794
4.94789895295442,14.884534069434661,16.19173886279019,-0.0492870329101166
4.969741298193957,14.564315787009768,16.434770560429047,0.746809997753944
4.92247834983092,14.699306494392877,16.37586845790457,0.5050734580033309
4.959480808886147,14.589684314847709,16.771693187319723,-0.35122148751139515
4.993639726908858,14.820250031357725,16.58107985882097,-0.9142468433646833
4.99481470117577,14.81001247712766,16.89928772721804,-0.3637051733434652
5.039066613221933,14.807083518928314,16.33024570857298,-0.8661777750104082
4.9575184306844635,14.890733341295183,16.544823167926573,-0.02499812634004628
4.931893702723658,14.819794535854813,16.942189484988845,-0.41590989010230484
5.019240725617404,14.785509603461717,16.427731303809928,0.8313837622537723
5.05613979792106,14.834663835404264,16.844295128016203,0.6830702383802829
5.081793913063791,14.620815749714456,16.784837423760063,0.24278657798356384
4.984060258151417,14.755062985661537,16.041331781305335,-0.05409320770779047
5.066359577730362,14.781938609754455,16.873513108394224,-0.21301449458438826
5.085747098903799,14.569776302418804,16.237168970892142,0.9720197995700046
5.038538015379673,14.865917773286357,16.92841182332715,0.5463675473246805
4.997744582959878,14.500539028919375,16.172313451310572,0.9546202327324369
5.076068577168182,14.871241127023467,16.14727937496445,0.6098519387404266
5.014674487656711,14.518898640754331,16.56013629034167,-0.23823236284942106
5.003841902748186,14.828021353077645,16.1865572826192,0.42981967804506915
5.024758133703121,14.9390279532666,16.569696416610768,-0.4815449466308065
5.099327548369964,14.992541922150167,16.2341873169235,0.06447635020275588
5.022018383351143,14.753818471916427,16.50286755996785,0.13405872771256377
4.996561868765099,14.558664947168262,16.4464222122844,-0.4602546054496093
5.0925441024167695,14.808460905528257,16.136052834075496,0.7952398775012579
4.953067176735045,14.98127822525337,16.632956356707503,0.07804196940947827
4.949290189456138,14.600073337254804,16.083106510546074,-0.7441118762622292
5.031988091313207,14.722726062171317,16.90357671065276,-0.8504059872367487
5.070839718997948,14.926695666849573,16.33932930322837,0.7599823925415425
5.077991672829834,14.54518018079179,16.055018933455152,-1.0229822840516765
5.091813937762313,14.652242487382079,16.922582461946682,0.5937793943907776
5.028213773732544,14.710967789208802,16.36488087266334,-0.6046660450364592
4.934196481332155,14.71763480998539,16.260782076534998,-0.446361162256118
4.980114492388996,14.867987689246021,16.118427937588873,0.9095924426671529
5.025534930043886,14.761237213825625,16.828807899817548,-0.491036506022158
4.978089794360638,14.844263832588293,16.2989893487385,-0.376086928813547
5.041543520379045,14.87593751567617,16.03806802673837,1.0468133789477718
5.095824293050688,14.997394495861592,16.673440857458587,-0.0736164279663396
4.964883195045347,14.659446318164482,16.169809954032804,-0.40638801154251125
4.909918804815961,14.921715909637422,16.905378648362152,0.4235499208779976
4.90623634487579,14.77896973872478,16.964249254489076,0.03371664065819324
4.999799375336585,14.878882202930402,16.291795241230826,-0.512610374262806
5.060157468203728,14.84728038358424,16.469107244547214,-0.4650299420140803
5.000789493500644,14.967837888599748,16.41646755736743,0.5181673573878103
4.9468511017297345,14.517009491166414,16.822757926760794,0.3727978895104844
5.020358128652673,14.689407362600871,16.253460359158296,0.5567370472661366
4.929337609177492,14.579488564825366,16.934126310338826,0.32002140761205244
5.0752843376408485,14.851522495893057,16.133518765838236,-0.6358049712059944
4.965735624633792,14.94987484913309,16.999940601147312,0.013874787579111869
4.920356857734749,14.542170318937073,16.55681322938354,0.3499932534635575
4.950894868700579,14.648174394056849,16.348488283383677,0.38613325325607306
4.972471290098109,14.73249054153704,16.143100074144538,0.9426287043538264
5.018624800640567,14.958912770208268,16.554129686258268,-0.18592113000848554
5.044731546249512,14.775666671059083,16.5945155342226,0.004538619385785481
4.911111081691962,14.608660095982529,16.989394924385646,-0.9444130907863648
4.91268478830907,14.966683056536157,16.06463529632162,-1.0090297935351122
5.011611082369232,14.5118509476942,16.91418883724222,0.999824745626847
4.970248041108748,14.831299017676647,16.64732124203601,-0.533672698209971
4.904015268292363,14.987055915001674,16.88144489111848,-0.326056621797263
5.084681377329438,14.640275658857757,16.127465450738768,0.9842493630284339
4.952040869319865,14.857341593531396,16.864384348198197,0.10709427863872634
5.029896253752937,14.534770608890437,16.486203387980066,-0.42959576638930086
4.985338709226504,14.977915514626332,16.22451365909868,0.643492130987789
4.982367800331793,14.813734267959545,16.071770267530617,-0.6603673172627722
4.998006925309819,14.91400117638789,16.69618310976896,-0.06841213043256367
5.072111452446841,14.547707632936753,16.085046024557972,0.41417806895037756
5.010622151498515,14.9752397497152,16.393399848262867,-0.11700048288593734
